date,mean,median,lower_90,upper_90,lower_50,upper_50,estado,fecha_estimado
2020-05-02,1.1921861283432595,1.158727842801376,0.9657674933870476,1.4384562198968747,1.0368691509388723,1.201131110316223,Chiapas,2020-06-30
2020-05-03,1.1922366655755965,1.157300519204441,0.9773199784395699,1.4344566517903476,1.0398869614686976,1.2000093424991594,Chiapas,2020-06-30
2020-05-04,1.1910969913553908,1.15787110055979,0.9733373267833525,1.4293975593151165,1.0323998796288683,1.1912422294276974,Chiapas,2020-06-30
2020-05-05,1.1911518937863936,1.1568817526901072,0.9727295412725872,1.4271663793974303,1.0298787973908985,1.1900955111217755,Chiapas,2020-06-30
2020-05-06,1.1899832595596491,1.15716851350404,0.9767366884848923,1.425334800884769,1.0386265683100666,1.1957334740985646,Chiapas,2020-06-30
2020-05-07,1.1856045800980102,1.1541328010827736,0.9584294897159066,1.3964092948667766,1.0374945749743287,1.1923594181329837,Chiapas,2020-06-30
2020-05-08,1.1790693211061343,1.1485632739479297,0.9791290480207564,1.3990772378530663,1.0354558225059323,1.1855759879152112,Chiapas,2020-06-30
2020-05-09,1.1720196542493386,1.1427063960215058,0.9734189592417494,1.3931226876012963,1.040755775377527,1.1850012878337461,Chiapas,2020-06-30
2020-05-10,1.1666404631124299,1.1382193451857938,0.9673064317485685,1.3749238436946467,1.0316008007239634,1.17157100160207,Chiapas,2020-06-30
2020-05-11,1.158811762770054,1.1301658843718172,0.9696441857442218,1.3570098521642138,1.0432543853568224,1.1783279377795264,Chiapas,2020-06-30
2020-05-12,1.1490071256058931,1.1249403605851818,0.9614050474781445,1.3330832813039486,1.0267529990247881,1.1588355522870017,Chiapas,2020-06-30
2020-05-13,1.14050795911138,1.117865289538896,0.9541236891141436,1.3238061655121665,1.0245661786317066,1.1535291328866646,Chiapas,2020-06-30
2020-05-14,1.1308374201492553,1.1102376088417905,0.9538140171044975,1.3182033816400964,1.0166187782270584,1.141161176876648,Chiapas,2020-06-30
2020-05-15,1.1251234499443157,1.1066926418244911,0.9350779281737568,1.302759474877417,1.0264745269118225,1.148642319018223,Chiapas,2020-06-30
2020-05-16,1.119032542306202,1.0998666817878728,0.937069965101767,1.3050395863679303,1.0211049300355264,1.141191646776258,Chiapas,2020-06-30
2020-05-17,1.1095354082895865,1.0916804068277544,0.9439897019209605,1.2972136783027002,1.0139748410972471,1.1316568460041938,Chiapas,2020-06-30
2020-05-18,1.098430573519457,1.084627574104501,0.9435890882149699,1.2860898850677231,1.0122651011185528,1.1290416954903024,Chiapas,2020-06-30
2020-05-19,1.0891279141355148,1.075617614406159,0.9293475117362149,1.2654411250260593,1.0102411270663443,1.1236248648844165,Chiapas,2020-06-30
2020-05-20,1.0808691549739462,1.0673390420035043,0.9129236426284189,1.2533145041156692,1.0063040152004747,1.1208080360796606,Chiapas,2020-06-30
2020-05-21,1.0758175575703406,1.063027808986643,0.9127526657737741,1.2397167573358587,0.9873055866591907,1.0991813093837794,Chiapas,2020-06-30
2020-05-22,1.0698376807921306,1.0601010186863458,0.9223305377167272,1.2429953164716505,0.9903589044690042,1.101376300222821,Chiapas,2020-06-30
2020-05-23,1.0633997055360698,1.0552786671883938,0.8989224137921892,1.2250014741388697,0.9892448365989082,1.097463842977627,Chiapas,2020-06-30
2020-05-24,1.0542860401760272,1.048613837752074,0.9134911347935836,1.2342194858671727,0.9820502818875653,1.0937844950799391,Chiapas,2020-06-30
2020-05-25,1.0455800853887,1.0424704328927588,0.8774586885111428,1.201921557522594,0.9757460635231904,1.0855540863663191,Chiapas,2020-06-30
2020-05-26,1.0416705198857448,1.0370924962959676,0.8794440143850044,1.2089494976314572,0.9707726148327566,1.0833510776237663,Chiapas,2020-06-30
2020-05-27,1.0338022371273732,1.0326334595470676,0.8639061715309548,1.1962049265765191,0.9817147580738783,1.0939136543110308,Chiapas,2020-06-30
2020-05-28,1.0209573048353182,1.0247815700381704,0.8505267061663153,1.1924905492806819,0.9664916019014657,1.0798125009306883,Chiapas,2020-06-30
2020-05-29,1.010949766179541,1.017421315646178,0.8362871482364156,1.1786594890896445,0.9510413882579096,1.0647435898923623,Chiapas,2020-06-30
2020-05-30,0.9978217460586362,1.0058907241375707,0.8215959013078011,1.1815489928344824,0.9463573208942095,1.06400652820735,Chiapas,2020-06-30
2020-05-31,0.9923722761658572,0.9990601621733748,0.8139103321053563,1.1729182883771194,0.9453938397431683,1.0669645537453805,Chiapas,2020-06-30
2020-06-01,0.9890895529091963,0.9970832408056436,0.817626237904049,1.1894622145611475,0.9320665925070868,1.0538345208490425,Chiapas,2020-06-30
