fecha_estimacion,fecha,nuevos_mu_10,nuevos_mu_50,nuevos_mu_90,acum_mu_10,acum_mu_50,acum_mu_90,nuevos_obs_10,nuevos_obs_50,nuevos_obs_90,acum_obs_10,acum_obs_50,acum_obs_90
2020-06-27,2020-04-28,13803.381945163854,20216.535695133036,26968.6786031672,261424.66944751932,322298.5886015141,375762.416787678,7004,19037.5,29738,252686,320555,380600
2020-06-27,2020-04-29,14419.100184697902,21439.93288729379,28953.086229841156,275884.2482609757,343628.8677095105,404532.6833884512,7646,20136,31648,263733,341587.5,406994
2020-06-27,2020-04-30,15122.119056900685,22740.22339419892,31148.815086722483,292011.7041642432,366899.71590714506,436041.30489425646,7702,21436.5,33303,285840,364608,446052
2020-06-27,2020-05-01,15839.7144094928,24117.969346837424,33479.77005187239,307009.8123158741,390920.11684268946,468190.9088154121,8395,22537.5,36468,300338,387937.5,476748
2020-06-27,2020-05-02,15707.548268067645,25585.126717279214,34999.590102723625,323356.1664534823,416225.78307856683,503727.3689603779,8594,23921.5,38711,303833,414308,500325
2020-06-27,2020-05-03,16326.601900628413,27129.419595378393,37492.63164086838,339950.51761859236,443178.8074215662,542212.2759805146,8898,25642,40941,321694,440255.5,536560
2020-06-27,2020-05-04,17004.89846774353,28788.607604143086,40213.41325046338,357575.2592000542,471868.3564174295,582876.9363362109,10254,27388.5,44892,345748,469520.5,585389
2020-06-27,2020-05-05,17609.65542851331,30522.53502728427,42912.1552029592,375775.21107312426,502992.86880929134,626274.5403807578,8908,29056,45528,357471,500309,623158
2020-06-27,2020-05-06,18423.1333399254,32356.22307367275,46036.17221174491,387384.7201995281,536064.2226806735,665192.6377240499,10159,30436.5,49459,385127,532407.5,678112
2020-06-27,2020-05-07,19155.29912071284,34280.31731829171,49334.61895276919,421315.36907629395,570663.7534829513,729608.0631383362,11164,32381,53186,411962,567120.5,731294
