fecha_estimacion,fecha,nuevos_mu_10,nuevos_mu_50,nuevos_mu_90,acum_mu_10,acum_mu_50,acum_mu_90,nuevos_obs_10,nuevos_obs_50,nuevos_obs_90,acum_obs_10,acum_obs_50,acum_obs_90
2021-02-10,2020-10-03,4824.907010112342,5014.994296015444,5226.011781246654,802530.9410609446,810170.4630715268,818529.966769427,3975,4999,5968,705137,805940.5,890154
2021-02-10,2020-10-04,4889.932682208659,5096.905066600063,5283.322997522475,807477.1544956336,815260.4327554137,823579.7509820674,4118,5075,6128,707191,811649.5,892122
2021-02-10,2020-10-05,4978.661482245349,5177.401179410291,5374.974591552225,812279.2497821987,820414.2407640005,828484.9871361429,4005,5148.5,6031,713112,816801,897780
2021-02-10,2020-10-06,5061.33537098508,5260.796147616915,5471.72936418404,817473.1595310455,825666.1026537763,833760.0172207665,4205,5255,6256,718382,821958,902658
2021-02-10,2020-10-07,5101.379285654191,5340.878284390777,5536.185140760596,822566.6831451854,830983.815531176,838939.4631327923,4172,5291.5,6302,724893,827088.5,909289
2021-02-10,2020-10-08,5174.299496951067,5418.226186223954,5640.452363401161,827712.9847099311,836350.7195268489,844221.4734681956,4319,5360.5,6425,729989,832448,914518
2021-02-10,2020-10-09,5221.363655215843,5497.663152124948,5730.724049963651,833272.5789111544,841805.2048153285,849904.0046652191,4277,5424.5,6505,737139,837756,921806
2021-02-10,2020-10-10,5274.4595493439,5578.110224756087,5830.21040193839,838894.7446930014,847387.497515118,855693.6625528523,4499,5535.5,6789,744432,843725,928667
2021-02-10,2020-10-11,5327.556065314314,5657.9772990927895,5930.85547539764,844571.5088315525,853067.5160692947,861484.8841638837,4473,5607,6741,748583,849230,933110
2021-02-10,2020-10-12,5404.672950320418,5737.197269521091,6060.928746787064,850438.641693231,858812.5448444646,867515.9224010173,4529,5742,6848,756585,855099.5,941273
2021-02-10,2020-10-13,5462.849202583599,5819.135533676743,6175.824465674659,855909.0606361618,864655.9584845698,873202.112382519,4615,5774.5,6953,759815,860980,944541
2021-02-10,2020-10-14,5491.147227428459,5857.8992181523845,6193.087439649334,862251.9944839735,870502.5072429511,879788.8963664763,4647,5832,7053,764476,867172.5,949288
2021-02-10,2020-10-15,5522.446426442978,5839.145920957486,6126.5739998730205,867506.0308941026,876340.1929363976,885231.4753471703,4612,5792,6955,774852,872844,959600
2021-02-10,2020-10-16,5572.700878908396,5833.435914752705,6106.911444465769,873335.0664500858,882163.4560745861,891282.4138190846,4624,5795.5,6926,776681,878583.5,961329
2021-02-10,2020-10-17,5599.654369860969,5837.8984995522,6082.026826217736,879517.7472716277,888036.6202053081,897542.5140385386,4532,5777,6814,782573,884376,966638
2021-02-10,2020-10-18,5625.953947318205,5847.984579994071,6080.13816430818,885003.9739168214,893888.8640038196,903261.4699607275,4514,5796,6838,787307,890137,971806
2021-02-10,2020-10-19,5643.598710171213,5861.277638628033,6083.641039563733,890680.6551362181,899782.9423500972,909057.9855335616,4687,5846.5,7008,795356,895955,979706
2021-02-10,2020-10-20,5646.235804523033,5875.811072438028,6090.052914239652,896608.5164533426,905609.2069592352,915126.503288884,4609,5827,6959,800902,901622,985474
2021-02-10,2020-10-21,5651.975318005733,5893.951546844917,6107.316640968455,902548.4471645454,911504.0347029949,921166.9237434249,4736,5842,7093,805539,907621,990477
2021-02-10,2020-10-22,5667.296605452154,5910.328363817644,6145.930099771539,908396.9870152662,917394.255680799,927086.0015767887,4695,5850,6950,813110,913527,997822
2021-02-10,2020-10-23,5662.916218554809,5928.862575850123,6172.354501352644,914214.6244133516,923315.6048698728,933049.6431053261,4669,5879,6995,819321,919513,1003674
2021-02-10,2020-10-24,5677.924111082148,5946.605508191744,6223.869411602279,920381.5411963569,929286.9441506654,939400.389095651,4617,5900,6965,826489,925558,1011061
2021-02-10,2020-10-25,5664.054624948895,5965.099454342965,6254.424908790123,925761.9519289422,935248.6808996664,944953.3372717298,4725,5917,7108,830396,931373.5,1014869
2021-02-10,2020-10-26,5640.985192253995,5983.671266506966,6278.039911714924,931822.9310699942,941256.6544042178,951137.6626551648,4716,5929,7107,836220,937371,1020965
2021-02-10,2020-10-27,5678.032820214987,6004.055730613048,6363.5994017915145,937766.3374623498,947223.1631974474,957175.0275728395,4699,5952.5,7108,845682,943407.5,1030300
