fecha_estimacion,fecha,nuevos_mu_10,nuevos_mu_50,nuevos_mu_90,acum_mu_10,acum_mu_50,acum_mu_90,nuevos_obs_10,nuevos_obs_50,nuevos_obs_90,acum_obs_10,acum_obs_50,acum_obs_90
2020-11-28,2020-08-05,40134.05205072377,42279.504663358675,44933.48086142605,4812664.879229016,4988455.465150307,5164689.905865091,29887,41688.5,54986,4763896,4993274.5,5208720
2020-11-28,2020-08-06,39473.54685019634,41774.16730493128,44371.23826889112,4853030.05203502,5030226.264956664,5207309.86611335,28848,41439,53271,4812276,5034878.5,5257872
2020-11-28,2020-08-07,38933.23866909889,41275.676518494874,43945.7978080777,4895179.490352341,5071110.622644471,5251832.61131,28493,40403,53221,4845452,5076003.5,5291778
2020-11-28,2020-08-08,38338.55334823242,40780.58730926541,43466.1441440461,4937622.166960429,5111978.483411564,5295642.554073618,27815,40103.5,51587,4891624,5117020.5,5339001
2020-11-28,2020-08-09,37845.04829493832,40302.36879181658,43090.310772562414,4975507.608562517,5152397.965228987,5335874.493428563,27762,39478,51686,4929725,5154832,5380092
2020-11-28,2020-08-10,37407.68274950334,39810.0816456377,42793.7343904721,5018846.812777629,5192302.872996089,5381026.902787203,27876,39092,51330,4977396,5195314.5,5431511
2020-11-28,2020-08-11,36822.589812688486,39319.95397639992,42323.047333481314,5063096.537906354,5231936.359503299,5426669.747857131,26910,38329.5,50505,5019670,5234832.5,5475930
2020-11-28,2020-08-12,36301.52270656198,38851.834813322945,41940.184020360095,5096932.257984685,5270552.673560971,5461891.578215492,25766,38188.5,48897,5052189,5272412.5,5509805
2020-11-28,2020-08-13,35667.89164421043,38370.42130410313,41428.7456455943,5135689.553362286,5309967.034983015,5502193.7993819425,26809,37661.5,49418,5086718,5311624,5545210
2020-11-28,2020-08-14,35532.023519069706,38127.618245175705,41050.458147309844,5174676.323435155,5348593.810449674,5542876.295605748,25897,37378.5,48554,5127043,5351000,5587575
2020-11-28,2020-08-15,35822.727994023604,38148.843531286904,40709.65937617243,5212965.3351080315,5387186.918600131,5583306.703878864,25907,37711,48461,5140476,5388440.5,5604188
2020-11-28,2020-08-16,35738.809722268954,38111.054847523,40232.407366303894,5252303.220431413,5425010.517586334,5624018.525539807,25439,37566.5,48256,5203323,5426955,5666298
2020-11-28,2020-08-17,35726.097918736195,38015.71109252599,39976.50139579102,5286274.00732269,5462948.11195638,5659652.385823393,26466,37332.5,48768,5215531,5464788.5,5683119
